,Time,House1,House2,House3,House4,House5,House11,Total_Load
8346,2024-08-31 18:00:00,0.520017523154288,0.07541727092946605,0.9028792312243156,0.4996078417933807,1.2551588661832562,0.6374555042847725,4.333291829950734
8347,2024-08-31 19:00:00,0.4439472256432026,0.07541727092946605,0.7630694649700638,0.4281583189932671,1.2551588661832562,0.6374555042847725,4.013263208203459
8348,2024-08-31 20:00:00,0.4091097790794275,0.07541727092946605,0.6778642425712282,0.38173596922995945,1.2551588661832562,0.6374555042847725,3.827853932574077
8349,2024-08-31 21:00:00,0.5081335307377232,0.07541727092946605,0.6007685725869502,0.3677181761192806,1.2551588661832562,0.6374555042847725,3.8366644375304535
8350,2024-08-31 22:00:00,0.48659594016666197,0.07541727092946605,0.47524592272129657,0.3230194667215787,1.2551588661832562,0.6374555042847725,3.623082699719286
8351,2024-08-31 23:00:00,0.311870953061731,0.07541727092946605,0.33120348768823865,0.2900834765569916,1.2551588661832562,0.6374555042847725,3.2313543029035685
8352,2024-09-01 00:00:00,0.35392624997849026,0.07541727092946605,0.30332782449673173,0.2524265628423357,1.2551588661832562,0.6374555042847725,3.2052052326070006
8353,2024-09-01 01:00:00,0.5263200259893067,0.07541727092946605,0.2831087063213462,0.22602944881987155,1.2551588661832562,0.6374555042847725,3.3452966672356865
8354,2024-09-01 02:00:00,0.536235704267431,0.07541727092946605,0.28036833409283635,0.21872704558294925,1.2551588661832562,0.6374555042847725,3.34515510597787
8355,2024-09-01 03:00:00,0.5393066830783533,0.07541727092946605,0.27091708715255236,0.20659644718658748,1.2551588661832562,0.6374555042847725,3.3245376430413636
8356,2024-09-01 04:00:00,0.5531427899412203,0.07541727092946605,0.26562722859463433,0.20922994257083832,1.2551588661832562,0.6374555042847725,3.3369896776790404
8357,2024-09-01 05:00:00,0.4376466533126128,0.07541727092946605,0.2842122059717739,0.21260648963992773,1.2551588661832562,0.6374555042847725,3.232810524462691
